nid|neighborhd|place|placecode|nbr_type|po_name|metro|country|state|statefips|county|countyfips|mcd|mcdfips|cbsa|cbsacode|cbsatype|cenlat|cenlon|color|ncs_code|release|wkt
101597|Marina Bay Park|League City|41980|N|LEAGUE CITY|Houston, TX|USA|TX|48|Galveston|48167|Texas City-League City|93880|Houston-Sugar Land-Baytown, TX|26420|Metro|29.5371437072754|-95.0471305847168|3|30000000|1.10.2|MULTIPOLYGON(((-95.05541808 29.53662804,-95.05573596 29.53519704,-95.05440684 29.53499499,-95.05432512 29.53540098,-95.052789 29.53629504,-95.05170396 29.53812699,-95.05151388 29.53801296,-95.04993888 29.53706904,-95.05210104 29.53492299,-95.05156896 29.53458999,-95.05207008 29.53401903,-95.05145916 29.53366398,-95.05058616 29.532978,-95.05035 29.53274904,-95.048613 29.53399896,-95.04816012 29.53423602,-95.04727884 29.53458999,-95.04539496 29.53510101,-95.04493704 29.53537902,-95.04457092 29.53574604,-95.04421992 29.53642203,-95.04416916 29.53820097,-95.04403488 29.53885797,-95.04407304 29.53892304,-95.04529416 29.53906902,-95.04717516 29.53891404,-95.04765288 29.54109699,-95.05084716 29.54132703,-95.05131804 29.54136096,-95.05375812 29.54153997,-95.05398816 29.54047896,-95.054409 29.53976202,-95.05475604 29.53938897,-95.05527192 29.53900503,-95.057424 29.537775,-95.05737792 29.53745397,-95.05675692 29.53686699,-95.05646604 29.53668897,-95.05541808 29.53662804)))
101598|The Islands|Texas City|72392|S|TEXAS CITY|Houston, TX|USA|TX|48|Galveston|48167|Texas City-League City|93880|Houston-Sugar Land-Baytown, TX|26420|Metro|29.4099178314209|-94.9156532287598|3|40000000|1.10.2|MULTIPOLYGON(((-94.91702904 29.41054902,-94.91701788 29.40929199,-94.91700384 29.40811398,-94.91401116 29.40812604,-94.91402412 29.40828102,-94.91403492 29.40946299,-94.91427684 29.409462,-94.91428116 29.40996996,-94.91106816 29.40996402,-94.911084 29.41172298,-94.91662404 29.411721,-94.91702904 29.41054902)))
101599|San Leon|Texas City|72392|M|DICKINSON|Houston, TX|USA|TX|48|Galveston|48167|Texas City-League City|93880|Houston-Sugar Land-Baytown, TX|26420|Metro|29.48881104|-94.93961238|1|20000000|1.10.2|MULTIPOLYGON(((-94.96951488 29.49065703,-94.96724688 29.49012999,-94.96854 29.48557203,-94.966875 29.48518503,-94.9638132 29.48340276,-94.9615092 29.48190705,-94.95968004 29.48058,-94.95923868 29.4800004,-94.95840492 29.478906,-94.95815112 29.47803534,-94.95794412 29.47732398,-94.95585288 29.47465701,-94.95408096 29.47192803,-94.95243792 29.47304601,-94.95222516 29.47322898,-94.95206784 29.47336398,-94.95116496 29.47413897,-94.94840304 29.47572099,-94.94818992 29.47584402,-94.94794404 29.47601898,-94.945176 29.477835,-94.94368596 29.47841397,-94.94242416 29.47889601,-94.94140716 29.47957902,-94.94102016 29.47975596,-94.94085312 29.47972104,-94.94021808 29.47986999,-94.93992108 29.47978197,-94.93995204 29.47968198,-94.93982388 29.47965399,-94.93976088 29.479356,-94.93938684 29.479356,-94.93956 29.48001201,-94.937292 29.48078997,-94.93630812 29.48099103,-94.93590132 29.48097303,-94.93524396 29.48094396,-94.93467696 29.48106897,-94.93362288 29.48090661,-94.93122096 29.48050683,-94.92865308 29.47978197,-94.92822684 29.47888197,-94.92746508 29.47714596,-94.92725304 29.47643298,-94.92760692 29.47599801,-94.92732396 29.47557996,-94.92790788 29.47376601,-94.92820992 29.47340898,-94.92805008 29.47277304,-94.92824484 29.47156398,-94.92702192 29.47117203,-94.92707016 29.47151403,-94.92630696 29.47135302,-94.92654384 29.47102101,-94.92537492 29.47064904,-94.92551604 29.47109904,-94.92480684 29.47238604,-94.923504 29.47334472,-94.92291108 29.47378104,-94.92262812 29.47497498,-94.92080292 29.47731597,-94.91927904 29.47926996,-94.91794488 29.48151798,-94.91594688 29.48457204,-94.91406912 29.48612301,-94.91363424 29.4872643,-94.91339592 29.48788998,-94.91229684 29.48916096,-94.91208984 29.48976135,-94.91172984 29.49080499,-94.91063112 29.491425,-94.91049 29.49266502,-94.91070204 29.49328503,-94.91019336 29.49462036,-94.90970988 29.49641703,-94.90970988 29.49731604,-94.91063112 29.49771897,-94.91126904 29.49737796,-94.91169492 29.49641703,-94.91513184 29.496789,-94.91488416 29.49780402,-94.91532696 29.49792804,-94.91543388 29.49771096,-94.91591196 29.49777297,-94.91616 29.497014,-94.91779008 29.49724602,-94.91773716 29.49836202,-94.91858712 29.49808302,-94.91867604 29.49754104,-94.92034212 29.49771096,-94.925304 29.49888897,-94.93077924 29.50023816,-94.93807932 29.50196499,-94.94128692 29.50268697,-94.94366112 29.50352397,-94.94493696 29.50361703,-94.94780796 29.50448499,-94.94858808 29.50451604,-94.95082008 29.505384,-94.95216684 29.50507404,-94.95365616 29.50557003,-94.95799704 29.50697304,-94.95923796 29.50546896,-94.95978696 29.50415199,-94.96099188 29.50325298,-94.961736 29.50311303,-94.96598904 29.50271001,-94.96688076 29.49989787,-94.96776312 29.49654204,-94.96795896 29.49586902,-94.96830384 29.49471387,-94.96951488 29.49065703)))
101600|Verdia|||S|PORT BOLIVAR|Houston, TX|USA|TX|48|Galveston|48167|Bolivar Peninsula|90370|Houston-Sugar Land-Baytown, TX|26420|Metro|29.45701251|-94.63459698|3|40000000|1.10.2|MULTIPOLYGON(((-94.63676184 29.45827701,-94.63675608 29.45827899,-94.63356684 29.45498904,-94.63227408 29.45592603,-94.635297 29.45903598,-94.63691988 29.45844,-94.63676184 29.45827701)))
101601|Centerfield Lakes In Bay Colony|League City|41980|S|DICKINSON|Houston, TX|USA|TX|48|Galveston|48167|Texas City-League City|93880|Houston-Sugar Land-Baytown, TX|26420|Metro|29.4474258422852|-95.0921897888184|2|40000000|1.10.2|MULTIPOLYGON(((-95.09353992 29.448864,-95.09323896 29.447856,-95.09236596 29.445903,-95.09282784 29.44571103,-95.09344704 29.447028,-95.09388588 29.44825497,-95.09421204 29.44965897,-95.09439312 29.45117502,-95.09528196 29.45123199,-95.09565312 29.45117997,-95.09551416 29.44982799,-95.09522184 29.44842399,-95.09479416 29.44707498,-95.09412384 29.44555299,-95.09387796 29.44518399,-95.09284584 29.44570104,-95.09274792 29.445561,-95.09384808 29.444958,-95.09311512 29.443662,-95.093091 29.44361898,-95.09125608 29.44438398,-95.09138604 29.44977804,-95.09231484 29.44976499,-95.09278104 29.44984599,-95.093073 29.45008503,-95.09376492 29.45000601,-95.09353992 29.448864)))
101602|Pecan Grove|Santa Fe|65726|S|SANTA FE|Houston, TX|USA|TX|48|Galveston|48167|Texas City-League City|93880|Houston-Sugar Land-Baytown, TX|26420|Metro|29.38341951|-95.09019804|5|40000000|1.10.2|MULTIPOLYGON(((-95.09085684 29.38254903,-95.08953816 29.38255002,-95.08953816 29.38341996,-95.08953996 29.38428999,-95.09085792 29.384289,-95.09085684 29.38254903)))
101603|Lake Park|La Marque|41116|S|LA MARQUE|Houston, TX|USA|TX|48|Galveston|48167|La Marque-Hitchcock|92100|Houston-Sugar Land-Baytown, TX|26420|Metro|29.372697|-94.98176244|4|40000000|1.10.2|MULTIPOLYGON(((-94.98371796 29.37314097,-94.98370392 29.37220299,-94.97980692 29.37224097,-94.97982096 29.37319101,-94.98358908 29.37314799,-94.98371796 29.37314097)))
101604|Brittany Bay|League City|41980|N|LEAGUE CITY|Houston, TX|USA|TX|48|Galveston|48167|Texas City-League City|93880|Houston-Sugar Land-Baytown, TX|26420|Metro|29.48653899|-95.11967862|2|30000000|1.10.2|MULTIPOLYGON(((-95.11815888 29.48529798,-95.11631604 29.48627601,-95.11557588 29.48657202,-95.11543512 29.48657004,-95.11549416 29.48942502,-95.11562304 29.48942196,-95.12392212 29.48934798,-95.12385012 29.48365296,-95.12167716 29.48368203,-95.120541 29.48386599,-95.11969608 29.48424597,-95.11806816 29.48515398,-95.11815888 29.48529798)))
101605|Edwards Landing|||S|DICKINSON|Houston, TX|USA|TX|48|Galveston|48167|Texas City-League City|93880|Houston-Sugar Land-Baytown, TX|26420|Metro|29.480296005|-94.94066502|2|40000000|1.10.2|MULTIPOLYGON(((-94.94050716 29.48162103,-94.94054712 29.48146002,-94.94160696 29.481696,-94.94242416 29.47889601,-94.94140716 29.47957902,-94.94102016 29.47975596,-94.94085312 29.47972104,-94.94021808 29.47986999,-94.93992108 29.47978197,-94.93991388 29.47980897,-94.93958988 29.48091903,-94.93913808 29.48114403,-94.93895304 29.48110299,-94.93890588 29.48126301,-94.93927092 29.481345,-94.93945416 29.48138496,-94.94050716 29.48162103)))
101606|Stella Mare Village|Galveston|28068|S|GALVESTON|Houston, TX|USA|TX|48|Galveston|48167|Galveston|91445|Houston-Sugar Land-Baytown, TX|26420|Metro|29.24084349|-94.88175858|5|40000000|1.10.2|MULTIPOLYGON(((-94.88302812 29.24029998,-94.88222712 29.23881201,-94.87975608 29.23983504,-94.87968012 29.24001702,-94.88078604 29.24210196,-94.88119716 29.24287497,-94.88383704 29.24180802,-94.88302812 29.24029998)))
101607|Pecan Forest Business Park|League City|41980|S|LEAGUE CITY|Houston, TX|USA|TX|48|Galveston|48167|Texas City-League City|93880|Houston-Sugar Land-Baytown, TX|26420|Metro|29.50478901|-95.10480144|5|40000000|1.10.2|MULTIPOLYGON(((-95.10565284 29.504574,-95.10562116 29.50423002,-95.10395004 29.50423002,-95.10403716 29.50449696,-95.10404184 29.50486902,-95.10466608 29.50481097,-95.10467112 29.505348,-95.10513588 29.50524,-95.105124 29.50457697,-95.10565284 29.504574)))
101608|Carmel Village|Friendswood|27648|S|FRIENDSWOOD|Houston, TX|USA|TX|48|Galveston|48167|Texas City-League City|93880|Houston-Sugar Land-Baytown, TX|26420|Metro|29.48127498|-95.21219808|2|40000000|1.10.2|MULTIPOLYGON(((-95.21473212 29.47845798,-95.21333208 29.47848804,-95.21169012 29.48029398,-95.211594 29.48055102,-95.20975512 29.48259699,-95.20966404 29.48269599,-95.21090496 29.48343003,-95.21282484 29.48409198,-95.21283996 29.48399001,-95.21473212 29.47845798)))
101609|Perthius Farms|La Marque|41116|S|LA MARQUE|Houston, TX|USA|TX|48|Galveston|48167|La Marque-Hitchcock|92100|Houston-Sugar Land-Baytown, TX|26420|Metro|29.352056985|-94.9903884|2|40000000|1.10.2|MULTIPOLYGON(((-94.99085316 29.35164699,-94.99025016 29.35083699,-94.98938616 29.35060299,-94.98857112 29.34988596,-94.98853296 29.350026,-94.98824388 29.35142703,-94.98877596 29.35142001,-94.98878388 29.35300203,-94.98993408 29.35309896,-94.98995496 29.35422801,-94.99253292 29.35419201,-94.99249512 29.35204299,-94.99150512 29.35217097,-94.990878 29.35188999,-94.99082004 29.35184202,-94.99085316 29.35164699)))
101610|Westhaven|Texas City|72392|S|TEXAS CITY|Houston, TX|USA|TX|48|Galveston|48167|Texas City-League City|93880|Houston-Sugar Land-Baytown, TX|26420|Metro|29.40095448|-94.93807284|2|40000000|1.10.2|MULTIPOLYGON(((-94.93893504 29.399787,-94.93729416 29.39978898,-94.93722612 29.39978898,-94.93722108 29.40038298,-94.93720992 29.40158403,-94.93720884 29.40212196,-94.93758396 29.402118,-94.93758288 29.40184602,-94.937679 29.40184602,-94.93767504 29.40156801,-94.93748784 29.401569,-94.93750296 29.40115797,-94.93893684 29.40115698,-94.93893504 29.399787)))
101611|Leisure Lakes|League City|41980|S|LEAGUE CITY|Houston, TX|USA|TX|48|Galveston|48167|Texas City-League City|93880|Houston-Sugar Land-Baytown, TX|26420|Metro|29.487831975|-95.08589298|4|40000000|1.10.2|MULTIPOLYGON(((-95.08428792 29.48845203,-95.08566096 29.48985396,-95.087556 29.48982102,-95.08746816 29.48580999,-95.08422996 29.48586498,-95.08428792 29.48845203)))
101612|Moon Caye Condominiums|Clear Lake Shores|15328|S|KEMAH|Houston, TX|USA|TX|48|Galveston|48167|Texas City-League City|93880|Houston-Sugar Land-Baytown, TX|26420|Metro|29.54139003|-95.03472366|2|40000000|1.10.2|MULTIPOLYGON(((-95.034501 29.54069703,-95.03449308 29.54085696,-95.03448516 29.54195001,-95.03489304 29.54208303,-95.03496216 29.54072997,-95.034501 29.54069703)))
101613|Bar-E-Bar Estates|||S|ALVIN|Houston, TX|USA|TX|48|Galveston|48167|Texas City-League City|93880|Houston-Sugar Land-Baytown, TX|26420|Metro|29.390678505|-95.17421898|4|40000000|1.10.2|MULTIPOLYGON(((-95.17237812 29.39122602,-95.17237812 29.39299902,-95.17478004 29.39300397,-95.174802 29.39339403,-95.17575312 29.39339403,-95.17575312 29.39281398,-95.17605984 29.39281398,-95.17605984 29.39227704,-95.17575312 29.39227704,-95.17573692 29.39190498,-95.17570812 29.39106501,-95.17563504 29.391066,-95.17563216 29.38877604,-95.17519116 29.38877604,-95.17519116 29.38796298,-95.17242996 29.38806504,-95.17243284 29.39106996,-95.17249404 29.39122602,-95.17237812 29.39122602)))
101614|Kemah Oaks|Kemah|38776|S|KEMAH|Houston, TX|USA|TX|48|Galveston|48167|Texas City-League City|93880|Houston-Sugar Land-Baytown, TX|26420|Metro|29.531544525|-95.02356204|5|40000000|1.10.2|MULTIPOLYGON(((-95.02708104 29.53136997,-95.02425 29.52846702,-95.02004304 29.53160901,-95.02039008 29.53196298,-95.02020108 29.53211904,-95.02259688 29.53462203,-95.02639092 29.531808,-95.02708104 29.53136997)))
101615|Township Estates|League City|41980|S|LEAGUE CITY|Houston, TX|USA|TX|48|Galveston|48167|Texas City-League City|93880|Houston-Sugar Land-Baytown, TX|26420|Metro|29.51762949|-95.0873526|3|40000000|1.10.2|MULTIPOLYGON(((-95.08919508 29.516868,-95.08824792 29.51595396,-95.08756104 29.51649198,-95.08787316 29.51680203,-95.08551012 29.51867601,-95.086161 29.51930502,-95.08919508 29.516868)))
101616|Pilgrims Point|Friendswood|27648|S|FRIENDSWOOD|Houston, TX|USA|TX|48|Galveston|48167|Texas City-League City|93880|Houston-Sugar Land-Baytown, TX|26420|Metro|29.51618202|-95.18497848|2|40000000|1.10.2|MULTIPOLYGON(((-95.18856696 29.51413803,-95.187969 29.51364402,-95.18735988 29.51420598,-95.18659812 29.51357004,-95.18646888 29.51368497,-95.18465304 29.51534502,-95.184252 29.51570997,-95.18379588 29.51612604,-95.18223708 29.51754597,-95.18139 29.51831799,-95.182479 29.51851797,-95.18301 29.518794,-95.18397408 29.51842797,-95.18402016 29.51846496,-95.18480496 29.51790903,-95.18511888 29.51762598,-95.18563908 29.51682597,-95.18856696 29.51413803)))
101617|Mall Of The Mainland|Texas City|72392|N|TEXAS CITY|Houston, TX|USA|TX|48|Galveston|48167|Texas City-League City|93880|Houston-Sugar Land-Baytown, TX|26420|Metro|29.405673|-95.0255505|4|30000000|1.10.2|MULTIPOLYGON(((-95.02016004 29.40204402,-95.02017804 29.40514398,-95.020191 29.407482,-95.02445304 29.40748002,-95.03094096 29.40930198,-95.03091216 29.40600204,-95.03062812 29.40560298,-95.02686504 29.40397803,-95.02542792 29.40345099,-95.02397388 29.40301197,-95.02030188 29.40208002,-95.02016004 29.40204402)))
101618|Laguna San Luis|Galveston|28068|S|GALVESTON|Houston, TX|USA|TX|48|Galveston|48167|Galveston|91445|Houston-Sugar Land-Baytown, TX|26420|Metro|29.11432104|-95.08585212|4|40000000|1.10.2|MULTIPOLYGON(((-95.08775688 29.11412502,-95.08923612 29.11367403,-95.08908096 29.11287798,-95.08876308 29.11239504,-95.08784184 29.11278204,-95.08653684 29.11299399,-95.08550904 29.11296699,-95.08564008 29.11313502,-95.08450212 29.11304403,-95.08374684 29.11307904,-95.08249692 29.11337703,-95.08259088 29.11342104,-95.08267188 29.11378203,-95.08246812 29.11454199,-95.08264812 29.11459599,-95.08272516 29.11497102,-95.08291992 29.11491099,-95.08299912 29.11500198,-95.08383108 29.11531797,-95.08436712 29.11563297,-95.08528584 29.11592196,-95.08693608 29.11624704,-95.08798116 29.11603104,-95.08853304 29.11604796,-95.08883112 29.11595103,-95.08867488 29.115891,-95.08878 29.11581702,-95.08873716 29.11574196,-95.08851396 29.11575096,-95.08851 29.11566204,-95.08808484 29.11552101,-95.087628 29.11558203,-95.08724784 29.11548303,-95.08699188 29.11570704,-95.08691592 29.11567797,-95.08688892 29.11551804,-95.08665708 29.11548996,-95.08673484 29.11534902,-95.08654512 29.115009,-95.08628916 29.11496598,-95.08604112 29.11508802,-95.08594104 29.11505796,-95.08610592 29.11486104,-95.08674384 29.11460499,-95.08673484 29.11490802,-95.08693212 29.11500999,-95.08773708 29.11496499,-95.08798296 29.11509,-95.08813596 29.11508496,-95.08775688 29.11412502)))
101619|Somerset|Texas City|72392|S|TEXAS CITY|Houston, TX|USA|TX|48|Galveston|48167|Texas City-League City|93880|Houston-Sugar Land-Baytown, TX|26420|Metro|29.391966495|-94.93889562|5|40000000|1.10.2|MULTIPOLYGON(((-94.94060112 29.391399,-94.93731792 29.39141898,-94.93719696 29.39142096,-94.93719516 29.39169699,-94.93719012 29.392533,-94.93730604 29.39252499,-94.93928208 29.39253003,-94.94059608 29.39253399,-94.94059896 29.39167998,-94.94060112 29.391399)))
101620|Castle Park|Friendswood|27648|S|FRIENDSWOOD|Houston, TX|USA|TX|48|Galveston|48167|Texas City-League City|93880|Houston-Sugar Land-Baytown, TX|26420|Metro|29.513387475|-95.20349346|4|40000000|1.10.2|MULTIPOLYGON(((-95.20365708 29.51206497,-95.20199388 29.51359596,-95.20332012 29.51470998,-95.20499304 29.51318403,-95.20365708 29.51206497)))
101621|Bay Colony Town Center|League City|41980|S|LEAGUE CITY|Houston, TX|USA|TX|48|Galveston|48167|Texas City-League City|93880|Houston-Sugar Land-Baytown, TX|26420|Metro|29.4673815|-95.09507856|3|40000000|1.10.2|MULTIPOLYGON(((-95.09408388 29.46945798,-95.09510916 29.47074201,-95.096646 29.46986703,-95.09778108 29.469438,-95.09765112 29.46920598,-95.09771808 29.46920499,-95.09495004 29.46573504,-95.09560704 29.46532896,-95.09536404 29.46513501,-95.09427684 29.46403197,-95.09417388 29.46402099,-95.09309208 29.46471597,-95.09304996 29.46480903,-95.09319396 29.46514698,-95.09316012 29.46544803,-95.09254884 29.46621402,-95.09241384 29.46655197,-95.09237604 29.46690801,-95.09246388 29.46733398,-95.09264496 29.46766104,-95.09391396 29.46924504,-95.09408496 29.46924198,-95.09408388 29.46945798)))
101622|Half Moon Beach|Galveston|28068|S|GALVESTON|Houston, TX|USA|TX|48|Galveston|48167|Galveston|91445|Houston-Sugar Land-Baytown, TX|26420|Metro|29.11756698|-95.07445344|5|40000000|1.10.2|MULTIPOLYGON(((-95.07541212 29.117673,-95.07655404 29.116881,-95.07576996 29.11587498,-95.07463488 29.11667301,-95.07235284 29.11827096,-95.07252384 29.11849101,-95.07312288 29.11925898,-95.07541212 29.117673)))
101623|Countryside Plaza|League City|41980|S|LEAGUE CITY|Houston, TX|USA|TX|48|Galveston|48167|Texas City-League City|93880|Houston-Sugar Land-Baytown, TX|26420|Metro|29.49108147|-95.15284902|4|40000000|1.10.2|MULTIPOLYGON(((-95.15301912 29.49012396,-95.151789 29.49058701,-95.15296512 29.49203898,-95.15390904 29.491524,-95.15301912 29.49012396)))
101624|Cinnamon Cove|Dickinson|20344|S|DICKINSON|Houston, TX|USA|TX|48|Galveston|48167|Texas City-League City|93880|Houston-Sugar Land-Baytown, TX|26420|Metro|29.467921995|-95.05072548|2|40000000|1.10.2|MULTIPOLYGON(((-95.05120104 29.46699702,-95.049594 29.46814497,-95.050251 29.46884697,-95.05185696 29.46770001,-95.05120104 29.46699702)))
101625|Siesta Shores|||S|DICKINSON|Houston, TX|USA|TX|48|Galveston|48167|Texas City-League City|93880|Houston-Sugar Land-Baytown, TX|26420|Metro|29.47209003|-94.92649956|2|40000000|1.10.2|MULTIPOLYGON(((-94.92707016 29.47151403,-94.92630696 29.47135302,-94.92594984 29.47257801,-94.92592896 29.47264497,-94.92668784 29.47282704,-94.92707016 29.47151403)))
101626|Star Estates|Friendswood|27648|S|FRIENDSWOOD|Houston, TX|USA|TX|48|Galveston|48167|Texas City-League City|93880|Houston-Sugar Land-Baytown, TX|26420|Metro|29.4711795|-95.23149156|2|40000000|1.10.2|MULTIPOLYGON(((-95.23226808 29.46980601,-95.230809 29.46983904,-95.23071504 29.46984102,-95.23080396 29.47242096,-95.23175904 29.47255299,-95.23226808 29.46980601)))
101627|Bayou Brae|League City|41980|S|LEAGUE CITY|Houston, TX|USA|TX|48|Galveston|48167|Texas City-League City|93880|Houston-Sugar Land-Baytown, TX|26420|Metro|29.52650601|-95.07636306|5|40000000|1.10.2|MULTIPOLYGON(((-95.07914784 29.52438903,-95.07515904 29.52531,-95.07508812 29.52532701,-95.07472812 29.525967,-95.07428316 29.526714,-95.07324996 29.52839097,-95.07375216 29.52862299,-95.07421188 29.52851904,-95.07908808 29.52742698,-95.07947616 29.52641502,-95.07939984 29.52558297,-95.079141 29.52489996,-95.07914784 29.52438903)))
101628|Oakcrest Manor|League City|41980|S|LEAGUE CITY|Houston, TX|USA|TX|48|Galveston|48167|Texas City-League City|93880|Houston-Sugar Land-Baytown, TX|26420|Metro|29.50823952|-95.07965094|3|40000000|1.10.2|MULTIPOLYGON(((-95.08184496 29.50769799,-95.08048596 29.50638102,-95.07997296 29.506788,-95.07745692 29.50878096,-95.07881484 29.51009802,-95.08184496 29.50769799)))
101629|Sunset Meadows Estates|Friendswood|27648|S|FRIENDSWOOD|Houston, TX|USA|TX|48|Galveston|48167|Texas City-League City|93880|Houston-Sugar Land-Baytown, TX|26420|Metro|29.52839151|-95.21767836|3|40000000|1.10.2|MULTIPOLYGON(((-95.22066708 29.52986301,-95.21516916 29.52525798,-95.215059 29.52516699,-95.214555 29.52563697,-95.21416188 29.52600201,-95.22085896 29.53161603,-95.22119484 29.52936396,-95.22066708 29.52986301)))
101630|Chase Park|||N|BACLIFF|Houston, TX|USA|TX|48|Galveston|48167|Texas City-League City|93880|Houston-Sugar Land-Baytown, TX|26420|Metro|29.496301515|-94.9865175|4|30000000|1.10.2|MULTIPOLYGON(((-94.98219588 29.49900804,-94.98209688 29.49907599,-94.98430584 29.50154802,-94.98809484 29.49895602,-94.98637296 29.49702804,-94.990707 29.49406299,-94.99195692 29.49318297,-94.99065012 29.49105501,-94.99042584 29.49114798,-94.98688884 29.49356799,-94.986666 29.49393096,-94.98107808 29.49775497,-94.98219588 29.49900804)))
101631|Clear Lake Plantation Patio Homes|League City|41980|S|LEAGUE CITY|Houston, TX|USA|TX|48|Galveston|48167|Texas City-League City|93880|Houston-Sugar Land-Baytown, TX|26420|Metro|29.543272515|-95.0763591|3|40000000|1.10.2|MULTIPOLYGON(((-95.07628692 29.54150604,-95.07537612 29.54170602,-95.07596292 29.54345499,-95.07650508 29.54503899,-95.07699684 29.54501802,-95.07734208 29.54489598,-95.076756 29.54302902,-95.07628692 29.54150604)))
101632|Somerset Place|Friendswood|27648|S|FRIENDSWOOD|Houston, TX|USA|TX|48|Galveston|48167|Texas City-League City|93880|Houston-Sugar Land-Baytown, TX|26420|Metro|29.489485005|-95.21041104|2|40000000|1.10.2|MULTIPOLYGON(((-95.21115408 29.488653,-95.21043912 29.48796297,-95.20872696 29.489715,-95.21034012 29.49100704,-95.21209512 29.48927004,-95.21115408 29.488653)))
101633|Quail Prairie Estates|Santa Fe|65726|S|SANTA FE|Houston, TX|USA|TX|48|Galveston|48167|Texas City-League City|93880|Houston-Sugar Land-Baytown, TX|26420|Metro|29.36815803|-95.108481|4|40000000|1.10.2|MULTIPOLYGON(((-95.10663384 29.36725002,-95.10663384 29.36906604,-95.110326 29.36906496,-95.11032816 29.36725002,-95.10663384 29.36725002)))
101634|Prairie Knoll Estates|La Marque|41116|S|SANTA FE|Houston, TX|USA|TX|48|Galveston|48167|Texas City-League City|93880|Houston-Sugar Land-Baytown, TX|26420|Metro|29.39448348|-95.05348704|4|40000000|1.10.2|MULTIPOLYGON(((-95.05582812 29.39572998,-95.05582704 29.39322699,-95.05114596 29.39329197,-95.05114596 29.39448402,-95.05114704 29.39573997,-95.05582812 29.39572998)))
101635|Morningstar Heights|Texas City|72392|S|TEXAS CITY|Houston, TX|USA|TX|48|Galveston|48167|Texas City-League City|93880|Houston-Sugar Land-Baytown, TX|26420|Metro|29.400079005|-94.94879148|5|40000000|1.10.2|MULTIPOLYGON(((-94.95124488 29.39858496,-94.95077796 29.39855301,-94.94702388 29.398599,-94.946841 29.39859198,-94.94650296 29.39859198,-94.94631612 29.39887197,-94.94610804 29.39957802,-94.94610696 29.39996097,-94.94703 29.39996097,-94.94703216 29.40160401,-94.95095904 29.401605,-94.950954 29.40056001,-94.95123192 29.40052698,-94.95119808 29.400435,-94.951476 29.40034401,-94.95124488 29.39858496)))
101636|Bluebonnet|Texas City|72392|S|TEXAS CITY|Houston, TX|USA|TX|48|Galveston|48167|Texas City-League City|93880|Houston-Sugar Land-Baytown, TX|26420|Metro|29.39172552|-94.97944044|4|40000000|1.10.2|MULTIPOLYGON(((-94.98038112 29.39082804,-94.97950596 29.39148999,-94.97929896 29.39126796,-94.97817504 29.392074,-94.97868804 29.392623,-94.98070584 29.39117796,-94.98038112 29.39082804)))
101637|Whispering Wind|Santa Fe|65726|S|SANTA FE|Houston, TX|USA|TX|48|Galveston|48167|Texas City-League City|93880|Houston-Sugar Land-Baytown, TX|26420|Metro|29.387851515|-95.07079152|4|40000000|1.10.2|MULTIPOLYGON(((-95.07130704 29.38438602,-95.07027096 29.38438602,-95.07027096 29.38556601,-95.070276 29.39131701,-95.07131208 29.39131602,-95.07130704 29.38438602)))
101638|Port Industrial Sites|Galveston|28068|S|GALVESTON|Houston, TX|USA|TX|48|Galveston|48167|Galveston|91445|Houston-Sugar Land-Baytown, TX|26420|Metro|29.28953448|-94.86102546|3|40000000|1.10.2|MULTIPOLYGON(((-94.85893404 29.28955104,-94.8591 29.29018797,-94.85999892 29.29000698,-94.86011484 29.290446,-94.86111888 29.290122,-94.86282888 29.28972204,-94.86311688 29.28862296,-94.862574 29.28866301,-94.86258804 29.28881997,-94.85893404 29.28955104)))
101639|Oak Hollow|Dickinson|20344|S|DICKINSON|Houston, TX|USA|TX|48|Galveston|48167|Texas City-League City|93880|Houston-Sugar Land-Baytown, TX|26420|Metro|29.464532505|-95.0759955|4|40000000|1.10.2|MULTIPOLYGON(((-95.07971808 29.46351699,-95.07840696 29.46210903,-95.07599316 29.46383199,-95.074686 29.46241998,-95.07227292 29.46414096,-95.07358296 29.46555,-95.07489408 29.46695598,-95.07642804 29.46586203,-95.07657492 29.46575799,-95.07971808 29.46351699)))
101640|Peninsula At Clear Lake|League City|41980|S|LEAGUE CITY|Houston, TX|USA|TX|48|Galveston|48167|Texas City-League City|93880|Houston-Sugar Land-Baytown, TX|26420|Metro|29.53951749|-95.07735756|4|40000000|1.10.2|MULTIPOLYGON(((-95.07630996 29.53992501,-95.07646116 29.53991097,-95.07680712 29.54007198,-95.07715812 29.54051802,-95.077395 29.54058201,-95.077701 29.54045601,-95.07825396 29.54006298,-95.07843792 29.54002797,-95.07887496 29.53970496,-95.07897396 29.539548,-95.07889008 29.53923498,-95.07775212 29.53773198,-95.07678804 29.53852704,-95.07582 29.53932597,-95.07574116 29.53938699,-95.07597912 29.54016801,-95.07632796 29.541303,-95.07682188 29.54118699,-95.07692484 29.541249,-95.07637908 29.54074203,-95.07615588 29.54021697,-95.07630996 29.53992501)))
